"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","3","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","3","1","0.000000","0","0"
"/Fab/Materials/Standard/M_MS_Base.M_MS_Base","0","0","12","1","0.000000","0","12"
"/Game/Mesh/Item/Item_SaveSign/MI_Palisade_Spike_tjribasfa_2K.MI_Palisade_Spike_tjribasfa_2K","0","0","14","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Material/M_ChickenB.M_ChickenB","0","0","6","1","0.000000","0","0"
"/Game/Mesh/Player/GrainSack_Inst.GrainSack_Inst","0","0","3","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Debris.M_General_Debris","0","0","24","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ThickSmoke.M_ThickSmoke","0","0","24","1","0.000000","0","0"
"/Game/Mesh/Item/Rope/MI_Chain.MI_Chain","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap3/MI_Blades.MI_Blades","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap3/M_Rotation_Pillar.M_Rotation_Pillar","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap5/M_DocksPillar.M_DocksPillar","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap5/M_WaterMill.M_WaterMill","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap1/MI_Pillar.MI_Pillar","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap1/MI_Brick.MI_Brick","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap2/MI_Wood_Spike_Fix.MI_Wood_Spike_Fix","0","0","3","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap2/MI_Spike_Support.MI_Spike_Support","0","0","3","1","0.000000","0","0"
"/Game/Fab/Quixel/Mat1D_4.Mat1D_4","0","0","3","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Fab/Materials/Standard/M_MS_Srf.M_MS_Srf","0","0","12","1","0.000000","0","0"
"/Game/Material/ALTF4_KnightArmor_M.ALTF4_KnightArmor_M","0","0","32","1","0.000000","0","0"
"/Game/Material/M_AdamKnigh_Body.M_AdamKnigh_Body","0","0","32","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","0","25","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","0","25","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","0","13","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","0","13","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_DirectionalDust.M_DirectionalDust","0","0","24","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","6","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","0","92","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","112","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","0","0","220","12","0.000000","0","160"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","0","128","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","0","112","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","32","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","32","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","0","28","2","0.000000","0","0"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","0","0","10","1","0.000000","0","0"
"","49","1","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","0","19","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","11","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","27","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","8","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","45","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","78","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","67","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","24","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","8","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","62","2","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","12","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","92","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","9","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","80","6","0.000000","0","8"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","0","78","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1016","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","40","1","0.000000","0","0"
"/Game/Material/M_Adam_Eyelids.M_Adam_Eyelids","49","0","16","1","0.000000","0","0"
"/Game/Mesh/Item/Item_SaveSign/MI_Old_Wooden_Beam_wggnei1_2K.MI_Old_Wooden_Beam_wggnei1_2K","49","0","46","1","0.000000","0","0"
"/Game/Mesh/Item/Item_SaveSign/MI_Flaked_Wood_Planks_tg2ldb2bw_2K.MI_Flaked_Wood_Planks_tg2ldb2bw_2K","49","0","46","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","67","1","0.000000","0","0"
"/Game/Material/M_Adam_Head.M_Adam_Head","49","0","16","1","0.000000","0","0"
"/Game/Material/M_Adam_Eyes.M_Adam_Eyes","49","0","16","1","0.000000","0","0"
"/Game/Mesh/Item/Item_SaveSign/M_Target_Balloon.M_Target_Balloon","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Item/Item_SaveSign/MI_Old_Wooden_Beam_wggnfcp_2K.MI_Old_Wooden_Beam_wggnfcp_2K","49","0","46","1","0.000000","0","0"
"/Game/Mesh/Item/Item_SaveSign/MI_Rusty_Stake_tkpmbcnjw_2K.MI_Rusty_Stake_tkpmbcnjw_2K","49","0","46","1","0.000000","0","0"
"/Game/Material/M_ChickenA.M_ChickenA","49","0","11","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap4/M_ArrowTrap.M_ArrowTrap","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap1/MI_Wood.MI_Wood","49","0","13","1","0.000000","0","0"
"/Game/Material/M_OFF_KnightHelmetFeather.M_OFF_KnightHelmetFeather","49","0","16","1","0.000000","0","0"
"/Game/Fab/Quixel/Mat1D_2.Mat1D_2","49","0","13","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","8","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","0","8","1","0.000000","0","0"
"/Fab/Materials/Standard/M_MS_Base.M_MS_Base","49","0","24","1","0.000000","0","24"
"/Game/Mesh/Item/Item_SaveSign/MI_Palisade_Spike_tjribasfa_2K.MI_Palisade_Spike_tjribasfa_2K","49","0","46","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","0"
"/Game/Material/M_ChickenB.M_ChickenB","49","0","11","1","0.000000","0","0"
"/Game/Mesh/Player/GrainSack_Inst.GrainSack_Inst","49","0","13","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Debris.M_General_Debris","49","0","32","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ThickSmoke.M_ThickSmoke","49","0","32","1","0.000000","0","0"
"/Game/Mesh/Item/Rope/MI_Chain.MI_Chain","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap3/MI_Blades.MI_Blades","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap3/M_Rotation_Pillar.M_Rotation_Pillar","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap5/M_DocksPillar.M_DocksPillar","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap5/M_WaterMill.M_WaterMill","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap1/MI_Pillar.MI_Pillar","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap1/MI_Brick.MI_Brick","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap2/MI_Wood_Spike_Fix.MI_Wood_Spike_Fix","49","0","13","1","0.000000","0","0"
"/Game/Mesh/Trap/Trap2/MI_Spike_Support.MI_Spike_Support","49","0","13","1","0.000000","0","0"
"/Game/Fab/Quixel/Mat1D_4.Mat1D_4","49","0","13","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","18","1","0.000000","0","0"
"/Fab/Materials/Standard/M_MS_Srf.M_MS_Srf","49","0","19","1","0.000000","0","0"
"/Game/Material/ALTF4_KnightArmor_M.ALTF4_KnightArmor_M","49","0","71","1","0.000000","0","0"
"/Game/Material/M_AdamKnigh_Body.M_AdamKnigh_Body","49","0","71","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","0","15","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","0","29","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","0","29","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","0","15","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","0","15","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_DirectionalDust.M_DirectionalDust","49","0","32","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","0","26","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","0","212","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","166","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","49","0","304","12","0.000000","0","220"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","0","182","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","0","166","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","46","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","46","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","0","54","2","0.000000","0","0"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","49","0","15","1","0.000000","0","0"
