"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","33","36","1","14.163421","0","36"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","33","36","1","0.000000","0","36"
"/Game/WaterMaterials/Materials/M_Ocean_Cheaper.M_Ocean_Cheaper","0","9","10","1","6.211137","0","10"
"/Game/WaterMaterials/Materials/M_Water_Pixelated.M_Water_Pixelated","0","2","2","1","1.105249","0","2"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","0","9","10","1","5.968339","0","10"
"/Game/WaterMaterials/Materials/M_Ocean.M_Ocean","0","11","12","1","8.694644","0","12"
"/Game/WaterMaterials/Materials/M_Lake.M_Lake","0","11","12","1","17.502666","0","12"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","83.488815","0","112"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","25.556946","0","63"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","2.479866","0","6"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","112","6","96.606583","0","112"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","3","3","1","0.814673","0","3"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","7.247112","0","12"
"/Engine/VREditor/TransformGizmo/Main.Main","0","3","3","1","0.706775","0","3"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","3.054691","0","6"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","3","3","1","0.679527","0","3"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","3","3","1","1.355418","0","3"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","6","7","1","2.490214","0","7"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","43.786285","0","92"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","6","6","2","3.251223","0","6"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","3.607146","0","6"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_MuzzleFlash_Master.M_MuzzleFlash_Master","0","48","48","2","29.741350","0","48"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_DustySmallS.M_DustySmallS","0","24","24","1","13.584856","0","24"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_whispOne_Master_directional_emissive.M_whispOne_Master_directional_emissive","0","48","48","2","16.190638","0","48"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","119.437462","0","28"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","2.737667","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","1.978110","0","9"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","3.195036","0","6"
"/Game/Fab/StylizedPainterlyRockPack/Materials/Rock/M_GroundRock_Master.M_GroundRock_Master","0","3","3","1","2.000183","0","3"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","3","3","1","1.538195","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_DirectionalDust.M_DirectionalDust","0","24","24","1","10.399055","0","24"
"/Game/Fab/StylizedPainterlyRockPack/Materials/Environment/M_Landscape1.M_Landscape1","0","3","3","1","1.869905","0","3"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","4","4","2","1.376634","0","4"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","4.212660","0","10"
"/ControlRig/M_Manip.M_Manip","0","6","7","1","3.510259","0","7"
"/Game/Fab/StylizedPainterlyRockPack/Materials/Rock/M_Rock_Master.M_Rock_Master","0","3","3","1","1.304913","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SpeckledDust.M_SpeckledDust","0","24","24","1","12.968908","0","24"
"/Game/WaterMaterials/Materials/M_Water_Opaque.M_Water_Opaque","0","11","12","1","6.594656","0","12"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Leaf.M_General_Leaf","0","48","48","2","22.522808","0","48"
"/Game/WaterMaterials/Materials/M_Waterfall_Foam.M_Waterfall_Foam","0","9","9","1","3.320397","0","9"
"/Game/WaterMaterials/Materials/M_PondScum.M_PondScum","0","6","6","1","14.356401","0","6"
"/Game/WaterMaterials/Materials/M_PondScum_Cheaper.M_PondScum_Cheaper","0","6","6","1","2.935024","0","6"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_EnergySmoke.M_EnergySmoke","0","48","48","2","14.251002","0","48"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","7","1","3.953123","0","7"
"/Game/WaterMaterials/Materials/M_Riverbank.M_Riverbank","0","3","3","1","2.083613","0","3"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","8","8","1","4.656512","0","8"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SolidDrop.M_SolidDrop","0","12","12","1","4.627176","0","12"
"/Game/WaterMaterials/Materials/M_Sand.M_Sand","0","3","3","1","2.221328","0","3"
"/Game/Material/M_ChickenA.M_ChickenA","0","6","6","1","4.376694","0","6"
"/Game/Material/M_ChickenB.M_ChickenB","0","6","6","1","0.000000","0","6"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","1.203621","0","2"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","3","3","1","1.969128","0","3"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","3","3","1","2.299886","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Radial_Gradient.M_Radial_Gradient","0","15","15","1","7.250931","0","15"
"/Game/Material/M_Adam_Eyelids.M_Adam_Eyelids","0","6","6","1","3.657935","0","6"
"/Game/Material/M_Adam_Eyes.M_Adam_Eyes","0","6","6","1","0.815890","0","6"
"/Game/Material/M_Adam_Head.M_Adam_Head","0","6","6","1","0.000000","0","6"
"/Game/Mesh/Item/Item_SaveSign/MI_Flaked_Wood_Planks_tg2ldb2bw_2K.MI_Flaked_Wood_Planks_tg2ldb2bw_2K","0","12","14","1","9.938993","0","14"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","6","6","1","2.291655","0","6"
"/Game/Mesh/Trap/Trap6/RotorBlade/MI_Traps2.MI_Traps2","0","3","3","1","1.669092","0","3"
"/Game/Material/M_AdamKnigh_Body.M_AdamKnigh_Body","0","28","32","1","20.850578","0","32"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","42","2","27.639568","0","42"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","10.249662","0","16"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_SnowSplash.M_SnowSplash","0","32","32","1","17.284853","0","32"
"/Game/Mesh/Player/GrainSack_Inst.GrainSack_Inst","0","3","3","1","1.212884","0","3"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","41","46","6","26.720066","0","46"
"/Game/Mesh/Trap/Trap5/M_DocksPillar.M_DocksPillar","0","3","3","1","1.628314","0","3"
"/Game/Mesh/Trap/Trap5/M_WaterMill.M_WaterMill","0","3","3","1","0.000000","0","3"
"/Game/Mesh/Item/Item_SaveSign/M_Target_Balloon.M_Target_Balloon","0","3","3","1","0.000000","0","3"
"/Game/Mesh/Trap/Trap1/MI_Brick.MI_Brick","0","3","3","1","0.000000","0","3"
"/Game/Mesh/Trap/Trap1/MI_Wood.MI_Wood","0","3","3","1","0.000000","0","3"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","1.082835","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.041863","0","5"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Burst.M_Burst","0","20","20","1","9.922326","0","20"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_Refract.M_Splash_Refract","0","32","32","1","17.939178","0","32"
"/Game/Material/git_M.git_M","0","14","16","1","9.732381","0","16"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Burst1.M_Burst1","0","20","20","1","8.749292","0","20"
"/Game/Mesh/Item/Item_SaveSign/MI_Old_Wooden_Beam_wggnei1_2K.MI_Old_Wooden_Beam_wggnei1_2K","0","12","14","1","4.233505","0","14"
"/Game/Mesh/Item/Item_SaveSign/MI_Old_Wooden_Beam_wggnfcp_2K.MI_Old_Wooden_Beam_wggnfcp_2K","0","12","14","1","2.326681","0","14"
"/Game/Mesh/Item/Item_SaveSign/MI_Palisade_Spike_tjribasfa_2K.MI_Palisade_Spike_tjribasfa_2K","0","12","14","1","0.000000","0","14"
"/Game/Mesh/Item/Item_SaveSign/MI_Rusty_Stake_tkpmbcnjw_2K.MI_Rusty_Stake_tkpmbcnjw_2K","0","12","14","1","0.000000","0","14"
"/Game/Material/ALTF4_KnightArmor_M.ALTF4_KnightArmor_M","0","28","32","1","9.190413","0","32"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","3","3","1","2.020807","0","3"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","6.449896","0","25"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","3","3","1","2.277426","0","3"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","3","3","1","1.963009","0","3"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","3","3","1","2.269409","0","3"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","3","3","1","2.437711","0","3"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","3","3","1","2.247549","0","3"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","3","3","1","2.256130","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Droplets.M_Droplets","0","24","24","1","13.477539","0","24"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","1.760476","0","5"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","6.251772","0","10"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","3","3","1","2.294381","0","3"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","3","3","1","2.441382","0","3"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","3","3","1","2.522321","0","3"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","3","3","1","2.266873","0","3"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","3","3","1","1.755670","0","3"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","3","3","1","2.364976","0","3"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","3","3","1","2.601552","0","3"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","3","3","1","2.712737","0","3"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","3","3","1","1.899348","0","3"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","9","9","1","4.042493","0","9"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","3","3","1","2.202933","0","3"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","3","3","1","2.361141","0","3"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","3","3","1","1.883452","0","3"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","3","3","1","1.621735","0","3"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","3","3","1","1.622782","0","3"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","15","15","1","7.562075","0","15"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","14","16","1","12.482249","0","16"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","3","3","1","2.537592","0","3"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","3","3","1","2.406321","0","3"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","3","3","1","1.896939","0","3"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","8","8","1","14.382725","0","8"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","3","3","1","1.605564","0","3"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","21","21","1","10.903506","0","21"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","24","24","1","15.705159","0","24"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","9","9","1","4.173668","0","9"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","18","18","1","13.434061","0","18"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","9","9","1","4.749310","0","9"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","3","3","1","1.640728","0","3"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","3","3","1","1.767753","0","3"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","3","3","1","2.129372","0","3"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","36.247646","0","63"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","3","3","1","1.953512","0","3"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","7.420971","0","24"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","3","3","1","1.580679","0","3"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","3","3","1","1.612925","0","3"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","3","3","1","1.721485","0","3"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","3","3","1","1.341486","0","3"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","3","3","1","1.399042","0","3"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","3","3","1","1.196647","0","3"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","3","3","1","1.731916","0","3"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","3","3","1","1.283234","0","3"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","3","3","1","1.752093","0","3"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","3","3","1","1.326689","0","3"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","3","3","1","1.902040","0","3"
"/Game/Fab/Quixel/MatID_1.MatID_1","0","3","3","1","1.687702","0","3"
"/Game/Fab/Quixel/Mat1D_2.Mat1D_2","0","3","3","1","0.000000","0","3"
"/Game/Fab/Quixel/Mat1D_3.Mat1D_3","0","3","3","1","0.000000","0","3"
"/Game/Fab/Quixel/Mat1D_4.Mat1D_4","0","3","3","1","0.000000","0","3"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","3","3","1","1.883093","0","3"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","3","3","1","1.315495","0","3"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","3","3","1","1.426644","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_MistSnow.M_MistSnow","0","24","24","1","12.475368","0","24"
"/Game/WaterMaterials/Materials/M_RapidsBank.M_RapidsBank","0","3","3","1","2.002931","0","3"
"/Game/WaterMaterials/Materials/M_Rapids_Cheaper.M_Rapids_Cheaper","0","9","10","1","5.388388","0","10"
"/Game/WaterMaterials/Materials/M_Rapids.M_Rapids","0","9","10","1","16.825085","0","10"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_WaterWave(1).M_WaterWave","0","24","24","1","12.285185","0","24"
"/Game/WaterMaterials/Materials/M_River_Rock.M_River_Rock","0","3","3","1","1.904119","0","3"
"/Game/WaterMaterials/Materials/M_Water_Clean.M_Water_Clean","0","11","12","1","17.375460","0","12"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","3","3","1","1.416529","0","3"
"/Game/WaterMaterials/Materials/M_Caustics.M_Caustics","0","3","3","1","1.789785","0","3"
"/Game/WaterMaterials/Materials/M_Waterfall_Cheaper.M_Waterfall_Cheaper","0","9","10","1","6.047104","0","10"
"/Game/WaterMaterials/Materials/M_Water_Clean_Cheaper.M_Water_Clean_Cheaper","0","11","12","1","6.355726","0","12"
"/Game/WaterMaterials/Materials/M_WaterSplash.M_WaterSplash","0","24","24","1","12.634653","0","24"
"/Game/WaterMaterials/Materials/M_Waterfall.M_Waterfall","0","9","10","1","15.799327","0","10"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","6","6","1","2.957901","0","6"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","3","3","1","1.238561","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Glow.M_Glow","0","12","12","1","4.493463","0","12"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","3","3","1","1.656847","0","3"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","3","3","1","1.595071","0","3"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","6","6","1","3.183918","0","6"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ReflectiveSplash.M_ReflectiveSplash","0","24","24","1","58.733234","0","24"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_SubUV.M_Splash_SubUV","0","56","64","1","65.426201","56","192"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","12","12","1","4.866125","0","12"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","12","12","1","0.000000","0","12"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","3.506103","0","13"
"/Game/Fab/StylizedPainterlyRockPack/Materials/Environment/M_BasicWhite.M_BasicWhite","0","3","3","1","1.433017","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Spark_sheet.M_Spark_sheet","0","12","12","1","2.725547","0","12"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Single_Master.M_Single_Master","0","15","15","1","8.057769","0","15"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ThickSmoke.M_ThickSmoke","0","24","24","1","18.474485","0","24"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_Splash_Solids.M_Splash_Solids","0","32","32","1","15.834447","0","32"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","14.879187","0","25"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","1.129332","0","2"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","5.508569","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","5.019294","0","13"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","3","3","1","1.149679","0","3"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","18.694084","0","25"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","0","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","0","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","3","0","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","8","0","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","12","0","1","0.000000","0","0"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Debris.M_General_Debris","0","24","0","1","0.000000","0","0"
"Globals","49","10300","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","2.605197","0","7"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","12","14","1","5.577942","0","14"
"","49","64","0","1","0.000000","66","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","18.261885","0","11"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","10","10","1","19.728613","0","10"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","33.710007","0","21"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","59.283928","0","27"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","8","8","1","2.819841","0","8"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","8","8","1","1.954652","0","8"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","8.924637","0","7"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","17","19","1","9.632751","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","12.454040","0","11"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","14.948063","0","45"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","72","78","1","34.571301","0","78"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","0.000000","0","45"
