"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Mesh/Trap/Trap1/MI_Wood.MI_Wood","0","3","3","1","0.000000","0","3"
"/Game/Mesh/Player/GrainSack_Inst.GrainSack_Inst","0","3","3","1","1.574608","0","3"
"/Game/Mesh/Item/Rope/MI_Chain.MI_Chain","0","3","3","1","0.000000","0","3"
"/Game/Material/M_Adam_Eyelids.M_Adam_Eyelids","0","6","6","1","0.000000","0","6"
"/Game/Material/M_Adam_Head.M_Adam_Head","0","6","6","1","0.000000","0","6"
"/InterchangeAssets/gltf/M_Default.M_Default","0","182","220","12","281.586761","2","220"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","41","46","6","29.602352","0","46"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","3","3","1","1.634326","0","3"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","6","7","1","3.853879","0","7"
"/Engine/VREditor/TransformGizmo/Main.Main","0","3","3","1","0.810234","0","3"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","3.878046","0","6"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","7","9","1","7.318182","0","9"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","2","2","1","0.675889","0","2"
"/Fab/Materials/Standard/M_MS_Srf.M_MS_Srf","0","35","38","1","26.584034","11","62"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","5","6","1","2.729639","0","6"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","6","6","2","4.428064","0","6"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","5","5","1","1.415691","0","5"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","2","2","1","0.706067","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","12","14","1","9.946168","0","14"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","112","6","185.023926","0","112"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","12","14","1","17.437542","0","14"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","6","6","1","5.762092","0","6"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","9","9","1","6.182674","0","9"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","0","9","10","1","8.139297","0","10"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","3.816031","0","6"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","3","3","1","1.847001","0","3"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","138.289780","0","112"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","258.149292","0","28"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","110","128","6","151.353302","0","128"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","43.136627","0","63"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","55.353153","0","92"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","33","36","1","16.743151","0","36"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","33","36","1","0.000000","0","36"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ThickSmoke.M_ThickSmoke","0","24","24","1","17.923010","0","24"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","10.029395","0","12"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","3","3","1","0.910067","0","3"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","1.031367","0","2"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","3","3","1","2.251260","0","3"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Debris.M_General_Debris","0","24","24","1","17.243736","0","24"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","3","3","1","2.352453","0","3"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","4.404746","0","6"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","8.486921","0","25"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","0.723364","0","2"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","4.330402","0","13"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","3.237767","0","6"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","6.307656","0","10"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","14.111543","0","25"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","1.725208","0","5"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","11.996963","0","16"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.086808","0","5"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","36","42","2","34.643669","0","42"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","3.991332","0","6"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","1.318429","0","2"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","5.506629","0","10"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","7","1","5.798886","0","7"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","5.353597","0","13"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","36.444481","0","32"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","16.405581","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","6.014787","0","13"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","2.600750","0","9"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","36.685032","0","32"
"/ControlRig/M_Manip.M_Manip","0","6","7","1","4.447265","0","7"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","10.661543","0","24"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","0","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","0","1","0.000000","0","0"
"Globals","49","10300","0","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","8","8","1","4.584037","0","8"
"","49","64","0","1","0.000000","66","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","8","8","1","7.830335","0","8"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","12","14","1","22.105354","0","14"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","6.605168","0","7"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","4.939090","0","11"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","10.855580","0","21"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","10","10","1","5.251240","0","10"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","1.398768","0","7"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","17","19","1","11.390716","0","19"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","5.584311","0","11"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","26.068401","0","27"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","12.306850","0","11"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","8","8","1","3.025662","0","8"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","67","67","1","0.000000","0","67"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","72","78","1","53.181553","0","78"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","33.451252","0","45"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","32.353497","0","24"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","8","8","1","10.232285","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","28.389023","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","8","8","1","4.410884","0","8"
"/Engine/VREditor/TransformGizmo/Main.Main","49","8","8","1","12.539574","0","8"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","11","12","1","16.503828","0","12"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","2.039666","0","7"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","19.088770","0","16"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","20.170815","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","17.211624","0","22"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","12.109407","0","16"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","17","17","1","10.901011","0","17"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","11","12","1","5.725723","0","12"
"/ControlRig/M_Manip.M_Manip","49","11","12","1","7.766556","0","12"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","56","62","2","31.143795","0","62"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","1.707801","0","7"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","4.060063","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","75","80","6","47.864098","0","80"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","72","78","1","52.584908","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","92","92","1","0.000000","0","92"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","9","9","1","0.000000","0","9"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","40","40","1","0.000000","0","40"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","18.479803","0","45"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","993","1016","1","0.000000","0","1016"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","14.611593","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","15","15","1","6.292942","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","15","15","1","6.561863","0","15"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","42","46","1","36.112095","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","42","46","1","37.853432","0","46"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","21","23","1","8.033908","0","23"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","3.561701","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","3.053562","0","7"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","18","18","1","16.586994","0","18"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","15","15","1","5.369022","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","13.712467","0","29"
"/Game/Mesh/Trap/Trap3/MI_Blades.MI_Blades","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap3/M_Rotation_Pillar.M_Rotation_Pillar","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap5/M_DocksPillar.M_DocksPillar","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap5/M_WaterMill.M_WaterMill","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap1/MI_Pillar.MI_Pillar","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap1/MI_Brick.MI_Brick","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap2/MI_Wood_Spike_Fix.MI_Wood_Spike_Fix","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap2/MI_Spike_Support.MI_Spike_Support","49","13","13","1","0.000000","0","13"
"/Game/Fab/Quixel/Mat1D_2.Mat1D_2","49","13","13","1","0.000000","0","13"
"/Game/Fab/Quixel/Mat1D_4.Mat1D_4","49","13","13","1","0.000000","0","13"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","8","8","1","2.641062","0","8"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","8","8","1","2.490829","0","8"
"/Fab/Materials/Standard/M_MS_Base.M_MS_Base","49","23","24","1","0.000000","23","72"
"/Fab/Materials/Standard/M_MS_Srf.M_MS_Srf","49","18","53","1","28.535908","50","91"
"/Game/Mesh/Item/Item_SaveSign/MI_Palisade_Spike_tjribasfa_2K.MI_Palisade_Spike_tjribasfa_2K","49","44","46","1","0.000000","0","46"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","1.994142","0","7"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_DirectionalDust.M_DirectionalDust","49","32","32","1","0.000000","0","32"
"/Game/Material/ALTF4_KnightArmor_M.ALTF4_KnightArmor_M","49","67","71","1","0.000000","0","71"
"/Game/Material/M_AdamKnigh_Body.M_AdamKnigh_Body","49","67","71","1","0.000000","0","71"
"/Game/Material/M_OFF_KnightHelmetFeather.M_OFF_KnightHelmetFeather","49","16","16","1","0.000000","0","16"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","202","212","6","272.597046","0","212"
"/Game/Mesh/Item/Item_SaveSign/M_Target_Balloon.M_Target_Balloon","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Item/Item_SaveSign/MI_Old_Wooden_Beam_wggnfcp_2K.MI_Old_Wooden_Beam_wggnfcp_2K","49","44","46","1","0.000000","0","46"
"/Game/Mesh/Item/Item_SaveSign/MI_Old_Wooden_Beam_wggnei1_2K.MI_Old_Wooden_Beam_wggnei1_2K","49","44","46","1","0.000000","0","46"
"/Game/Material/M_Adam_Eyes.M_Adam_Eyes","49","16","16","1","0.000000","0","16"
"/Game/Mesh/Item/Item_SaveSign/MI_Flaked_Wood_Planks_tg2ldb2bw_2K.MI_Flaked_Wood_Planks_tg2ldb2bw_2K","49","44","46","1","0.000000","0","46"
"/Game/Material/M_ChickenB.M_ChickenB","49","11","11","1","0.000000","0","11"
"/Game/Mesh/Item/Item_SaveSign/MI_Rusty_Stake_tkpmbcnjw_2K.MI_Rusty_Stake_tkpmbcnjw_2K","49","44","46","1","0.000000","0","46"
"/Game/Material/M_ChickenA.M_ChickenA","49","11","11","1","0.000000","0","11"
"/Game/Mesh/Trap/Trap4/M_ArrowTrap.M_ArrowTrap","49","13","13","1","0.000000","0","13"
"/Game/Mesh/Trap/Trap1/MI_Wood.MI_Wood","49","13","13","1","0.000000","0","13"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","67","67","1","25.250257","0","67"
"/Game/Mesh/Player/GrainSack_Inst.GrainSack_Inst","49","13","13","1","0.000000","0","13"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_General_Debris.M_General_Debris","49","32","32","1","18.990673","0","32"
"/Game/A_Surface_Footstep/Niagara_FX/Materials/M_ThickSmoke.M_ThickSmoke","49","32","32","1","18.773367","0","32"
"/Game/Mesh/Item/Rope/MI_Chain.MI_Chain","49","13","13","1","0.000000","0","13"
"/Game/Material/M_Adam_Eyelids.M_Adam_Eyelids","49","16","16","1","0.000000","0","16"
"/Game/Material/M_Adam_Head.M_Adam_Head","49","16","16","1","0.000000","0","16"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","26","26","2","17.900230","0","26"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","164","182","6","131.363037","0","182"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","156","166","6","120.986618","0","166"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","111.909943","0","54"
"/InterchangeAssets/gltf/M_Default.M_Default","49","266","304","12","207.053055","6","304"
"/Game/WaterMaterials/Materials/M_Lake_Cheaper.M_Lake_Cheaper","49","14","15","1","7.786159","0","15"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","156","166","6","109.158463","0","166"
